etext_id,title
34610,"How to Appreciate Music by Gustav Kobbé"
34800,"Sais-tu? by Victor Juhlin"
34970,"Pierre; or The Ambiguities by Herman Melville"
34978,"Burning Sands by Arthur Weigall"
35046,"Teddy and Carrots by James Otis"
35161,"Tales from Spenser; Chosen from the Faerie Queene"
35353,"The Riverside Bulletin, March, 1910 by Anonymous"
35399,"The Negro in the South by DuBois and Washington"
35447,"Comrades by Thomas Dixon"
35524,"Contemporary Belgian Poetry"
35535,"Feeding the Mind by Lewis Carroll"
35671,"The Messenger by Elizabeth Robins"
35119,"Trenching at Gallipoli by John Gallishaw"
35137,"Der Tatbestand der Piraterie nach geltendem Völke"
6125,"The Making of an American by Jacob A.  Riis"
35707,"Popular Rhymes and Nursery Tales"
35730,"Peggy Parsons at Prep School by Annabel Sharp"
35829,"The 2009 CIA World Factbook"
35838,"Five Natural Hybrid Combinations in Minnows (Cypri"
35865,"Charles Lever, His Life in His Letters, Vol. II"
36023,"E.P. Roe: Reminiscences of his Life by Mary A. Roe"
36036,"Metabolic Adaptation to Climate and Distribution o"
36289,"Ormond, Volume I (of 3) by Charles Brockden Brown"
36297,"Visual Illusions by Matthew Luckiesh"
36375,"Fifty Years In The Northwest by Folsom"
36508,"Eight Harvard Poets by E. Estlin Cummings"
36603,"The Yellow Chief by Mayne Reid"
36630,"L'Illustration, No. 3269, 21 Octobre 1905"
36697,"Revisiting the Earth by James Langdon Hill"
36757,"Religion and the War by Various"
224,"A Pair of Blue Eyes by Thomas Hardy"
310,"Before Adam by Jack London"
370,"The Fortunes and Misfortunes of the Famous Moll Fl"
594,"Twilight Stories"
638,"An Outcast of the Islands by Joseph Conrad"
722,"James Otis, the pre-revolutionist by Adam"
870,"The Love of Ulrich Nebendahl by Jerome K.  Jerome"
909,"Life and Adventures of Colonel Daniel Boon"
1001,"Divine Comedy, Longfellow's Translation, Hell"
498,"Rebecca of Sunnybrook Farm by Wiggin"
747,"Anomalies and Curiosities of Medicine by Gould"
551,"The Land That Time Forgot by Edgar Rice Burroughs"
1011,"La Divina Commedia di Dante: Paradiso"
1054,"A Collection of Ballads by Andrew Lang"
1519,"Much Ado about Nothing by William Shakespeare"
1697,"Madam How and Lady Why by Charles Kingsley"
1808,"The Log of the Jolly Polly by Davis"
1817,"A Question of Latitude by Richard Harding Davis"
1833,"The Case of the Registered Letter by Groner"
1938,"Voskresenie. English by graf Leo Tolstoy"
2268,"Antony and Cleopatra by William Shakespeare"
1666,"The Golden Asse by Lucius Apuleius"
1329,"A Voyage to Arcturus by David Lindsay"
1848,"Montezuma's Daughter by Henry Rider Haggard"
1651,"Crime d'Orcival. English by Emile Gaboriau"
2392,"Further Adventures of Lad by Albert Payson Terhune"
2399,"Imaginary Portraits by Walter Pater"
2443,"The Story of the Mormons, from the date of their o"
2641,"A Room with a View by E. M.  Forster"
2828,"Under the Deodars by Rudyard Kipling"
2905,"The Burning Spear by John Galsworthy"
2932,"On the Relations of Man to the Lower Animals"
2959,"Memoirs of Casanova — Volume 09: the False Nun"
3087,"Original Short Stories — Volume 11 by Maupassant"
3003,"Wild Flowers by Neltje Blanchan"
3107,"As We Go by Charles Dudley Warner"
3314,"The City That Was; a requiem of old San Francisco"
3409,"Barchester Towers by Anthony Trollope"
3625,"Honore de Balzac by Albert Keim and Louis Lumet"
3740,"Complete Project Gutenberg Collection of Memoirs o"
3762,"Coniston — Volume 01 by Winston Churchill"
3961,"A Romance of Youth — Volume 4 by Coppée"
4024,"The Man of Destiny by Bernard Shaw"
4109,"Christopher Columbus and the New World of His Disc"
4116,"Christopher Columbus and the New World of His Disc"
4172,"Diary of Samuel Pepys — Volume 49: January 1666-"
4018,"Japanese Fairy Tales by Yei Theodora Ozaki"
20364,"Notes and Queries, Number 189, June 11, 1853"
2126,"The Quest of the Sacred Slipper by Sax Rohmer"
2056,"Life of William Carey by George Smith"
20510,"Ade's Fables by George Ade"
20529,"Belles and Ringers by Hawley Smart"
4325,"The New Book of Martyrs by Georges Duhamel"
4421,"Rhoda Fleming — Volume 1 by George Meredith"
4469,"Diana of the Crossways — Volume 5 by Meredith"
4536,"Sylvia's Lovers — Volume 3 by Gaskell"
4707,"The Valley of Silent Men by James Oliver Curwood"
4745,"At the Villa Rose by A. E. W.  Mason"
4793,"The Fiend's Delight by Ambrose Bierce"
4860,"History of the United Netherlands, 1586-89 — Com"
5004,"The Motor Boys on the Pacific by Clarence Young"
5068,"On Being Human by Woodrow Wilson"
5073,"The War Terror by Arthur B.  Reeve"
5107,"The Canadian Brothers, or the Prophecy Fulfilled a"
4221,"Shearing in the Riverina by Rolf Boldrewood"
4698,"Whitefoot the Wood Mouse by Thornton W.  Burgess"
4973,"Frederick Chopin, as a Man and Musician — Comple"
5146,"The Fighting Governor : A Chronicle of Frontenac"
5149,"Gold of the Gods by Arthur B.  Reeve"
5201,"Don Juan Tenorio by José Zorrilla"
5356,"The Inside of the Cup — Volume 01 by Churchill"
5545,"In the Fire of the Forge — Volume 03 by Ebers"
5824,"The Gilded Age, Part 7. by Twain and Warner"
5996,"Essays on Russian Novelists by William Lyon Phelps"
5997,"Maximilian in Mexico by Sara Yorke Stevenson"
6202,"When Valmond Came to Pontiac, Volume 1. by Parker"
6205,"When Valmond Came to Pontiac, Complete by Parker"
5629,"Dorothy Dale : a girl of today by Margaret Penrose"
5630,"The Story of ""Mormonism"" by James Edward Talmage"
5662,"The Potato Child & Others by Woodbury"
5459,"An Egyptian Princess — Volume 10 by Georg Ebers"
6221,"The Trespasser, Volume 3 by Gilbert Parker"
6494,"Mr. World and Miss Church-Member by W. S.  Harris"
6571,"The Queen Pedauque by Anatole France"
6734,"Drusilla with a Million by Elizabeth Cooper"
6813,"Lost in the Backwoods by Traill"
6848,"The Prince of India — Volume 01 by Lewis Wallace"
7054,"World's Best Histories — Volume 7: France"
7428,"The Consumer Viewpoint by Mildred Maddocks"
7879,"Passages from the French and Italian Notebooks, Vo"
6471,"The Children of the New Forest by Marryat"
7723,"The Last of the Barons — Volume 09 by Lytton"
7223,"The Belgian Cookbook by Various"
6996,"Romeo und Julia by William Shakespeare"
6498,"Kabale und Liebe by Friedrich Schiller"
6421,"Angela Borgia by Conrad Ferdinand Meyer"
6726,"Lichtenstein by Wilhelm Hauff"
9924,"Viviette by William John Locke"
8758,"Jungle Tales of Tarzan by Edgar Rice Burroughs"
8268,"The World English Bible (WEB): Mark by Anonymous"
8330,"The Bible, Douay-Rheims, Book 30: Baruch"
8343,"The Bible, Douay-Rheims, Book 43: Zacharias"
8346,"The Bible, Douay-Rheims, Book 46: 2 Machabees"
8525,"Eve's Diary, Complete by Mark Twain"
8640,"The Mirror of Literature, Amusement, and Instructi"
8677,"Behind a Mask, or a Woman's Power by Alcott"
8843,"Weymouth New Testament in Modern Speech, 2 Timothy"
8862,"Scientific American Supplement, No. 384, May 12, 1"
8930,"Counter-Attack and Other Poems by Sassoon"
8944,"The Elect Lady by George MacDonald"
9053,"Poésies du troubadour Peire Raimon de Toulouse"
9115,"The Call of the Wild by Jack London"
23904,"The Open Library by Brewster Kahle"
7973,"Napoleon's Campaign in Russia Anno 1812 by Rose"
8566,"The Origin and Permanent Value of the Old Testamen"
8919,"Pole Poppenspäler by Theodor Storm"
9354,"Tales of Unrest by Joseph Conrad"
9426,"Moments of Vision by Thomas Hardy"
9512,"The Works of Edgar Allan Poe, Volume 1 by Poe"
9531,"John Leech's Pictures of Life and Character"
9596,"Reform and Politics, Part 2, from Volume VII,"
9630,"Proportional Representation by John H. Humphreys"
9634,"Sir George Tressady — Volume II by Ward"
9705,"The Mystery of Edwin Drood by Charles Dickens"
9818,"Les grandes journées de la Constituante"
9962,"Punchinello, Volume 1, No. 08, May 21, 1870"
10083,"The House of the Whispering Pines by Green"
10092,"Punchinello, Volume 2, No. 30, October 22, 1870"
10368,"The Vizier of the Two-Horned Alexander by Stockton"
10448,"The Anti-Slavery Harp by Various"
10470,"Nine Hundred Miles by Roger McGuinn"
10593,"Great Possessions by David Grayson"
10594,"Punch, or the London Charivari, Volume 153, Septem"
10695,"The Atlantic Monthly, Volume 03, No. 15, January,"
10846,"Seekers after God by F. W.  Farrar"
10942,"The Claim Jumpers by Stewart Edward White"
10951,"A Compilation of the Messages and Papers of the Pr"
11172,"Abraham Lincoln by John Drinkwater"
11282,"The Mirror of Literature, Amusement, and Instructi"
11420,"The Mirror of Literature, Amusement, and Instructi"
11474,"Sam's Ghost by W. W.  Jacobs"
11488,"The Poetical Works of John Dryden, Volume 1"
11561,"People of the Whirlpool by Mabel Osgood Wright"
11563,"Morning Bells; Or, Waking Thoughts for Little Ones"
11613,"The Mirror of Literature, Amusement, and Instructi"
11108,"Aus dem Durchschnitt by Gustav Falke"
11621,"Le Mauvais Génie by comtesse de Sophie Ségur"
11676,"The Balkan Wars: 1912-1913 by Jacob Gould Schurman"
11734,"Scientific American Supplement, No. 460, October 2"
11834,"U.S. Copyright Renewals, 1966 July - December"
11906,"Four-Dimensional Vistas by Claude Fayette Bragdon"
12088,"Composition-Rhetoric by Stratton D. Brooks"
12162,"The Communes of Lombardy from the VI. to the X. Ce"
12307,"Giorgione by Herbert Cook"
12409,"The Story of the Philippines and Our New Possessio"
12431,"The Coquette by Hannah Webster Foster"
12552,"The Mirror of Literature, Amusement, and Instructi"
12557,"The Penalty by Gouverneur Morris"
12566,"Contes, Nouvelles et Recits by Jules Gabriel Janin"
11719,"Kincaid's Battery by George Washington Cable"
12401,"La dernière lettre écrite par des soldats fran"
12635,"The Philippine Islands, 1493-1803 — Volume 04 of"
12643,"Twenty by Stella Benson"
13304,"McClure's Magazine, Vol. 6, No. 6, May, 1896"
13553,"The Tidal Wave and Other Stories by Ethel M.  Dell"
13793,"En famille by Hector Malot"
13892,"Le meunier d'Angibault by George Sand"
13957,"The Pocket George Borrow by George Henry Borrow"
13999,"Auvergne by G. Bosch"
14024,"The Mirror of Literature, Amusement, and Instructi"
14073,"Berättelser från Finland by Daniel Sten"
13854,"The Old Franciscan Missions Of California by James"
13532,"Kindred of the Dust by Peter B.  Kyne"
12775,"Dave Darrin's Fourth Year at Annapolis by Hancock"
13335,"The Jesus of History by T. R. Glover"
13775,"Every Step in Canning by Grace Viall Gray"
12919,"A Texas Matchmaker by Andy Adams"
14133,"David Balfour, Second Part by Stevenson"
14228,"Bracebridge Hall by Washington Irving"
14425,"Mona by Mrs. Georgie Sheldon"
14522,"The Canterville Ghost by Oscar Wilde"
14564,"Cesarine Dietrich by George Sand"
14750,"Bowdoin Boys in Labrador by Jonathan Prince Cilley"
14470,"The German Classics of the Nineteenth and Twentiet"
14392,"George Du Maurier, the Satirist of the Victorians"
14278,"The Radio Boys on the Mexican Border"
14445,"Confidences by E. B.  Lowry"
14742,"Vanishing England by P. H.  Ditchfield"
15153,"The Land of Heart's Desire by W. B.  Yeats"
15325,"The Great Round World and What Is Going On In It,"
15354,"Notes and Queries, Number 56, November 23, 1850"
15386,"The Great Round World and What Is Going On In It,"
15391,"American Eloquence, Volume 1"
15440,"Kansallista itsetutkistelua by Volter Kilpi"
15002,"All Aboard; or, Life on the Lake by Oliver Optic"
15234,"The Tale of the Pie and the Patty Pan by Potter"
15446,"Vocal Mastery by Harriette Brower"
14968,"The Standard Operas (12th edition) by Upton"
15213,"J. W. v. Goethe's Biographie by Heinrich Döring"
15451,"The Great Round World And What Is Going On In It,"
15584,"Jean Ziska by George Sand"
15737,"The Torch and Other Tales by Eden Phillpotts"
15936,"The Sad Shepherd by Henry Van Dyke"
15969,"Mestarin nuuskarasia by Robert Kiljander"
16045,"Op de jacht in Mozambique by Guillaume Vasse"
16265,"Riley Songs of Home by James Whitcomb Riley"
16293,"Blackwood's Edinburgh Magazine — Volume 55, No."
16377,"The Blue Book of Chess by Staunton and Various"
16586,"The Voyage of the Rattletrap by Hayden Carruth"
16759,"The Chronicle of the Canons Regular of Mount St. A"
16814,"Le culte du moi 3 by Maurice Barrès"
16883,"Les amours jaunes by Tristan Corbière"
15550,"Ethel Morton at Rose House by Mabell S. C.  Smith"
15839,"The Rebel of the School by L. T. Meade"
15551,"Stories from Le Morte D'Arthur and the Mabinogion"
15580,"The Rustlers of Pecos County by Zane Grey"
11047,"Libro segundo de lectura by Ellen M. Cyr"
16913,"The Life of the Right Honourable Horatio Lord Visc"
17021,"Watch and Clock Escapements by Anonymous"
17126,"Five Happy Weeks by Sangster"
17236,"Antiquités d'Herculanum, Tome VI. by Piranesi"
17242,"La tombe de fer by Hendrik Conscience"
17407,"A Journal of the Swedish Embassy in the Years 1653"
17418,"The Black Pearl by Mrs. Wilson Woodrow"
17683,"The Prairie Farmer, Vol. 56, No. 2, January 12, 18"
17697,"The Trumpeter Swan by Temple Bailey"
17848,"Life in a Mediæval City by Edwin Benson"
17892,"Honey-Sweet by Edna Henry Lee Turpin"
17904,"Anna-Clara och Hennes Bröder by Zetterström"
17922,"Visionaries by James Huneker"
18144,"Timon Ateenalainen by William Shakespeare"
18348,"Faust I by Johann Wolfgang von Goethe"
18409,"By the Roadside by Katherine M.  Yates"
18526,"Eating in Two or Three Languages by Irvin S.  Cobb"
18527,"An Assessment of the Consequences and Preparations"
18717,"Micah Clarke - Tome II by Sir Arthur Conan Doyle"
18877,"In het Schemeruur by Pieter Louwerse"
17849,"La contessa di Karolystria by Antonio Ghislanzoni"
18034,"Les loups de Paris by Jules Lermina"
18095,"Successful Methods of Public Speaking by Kleiser"
18894,"Then I'll Come Back to You by Larry Evans"
18916,"Daughter of the Sun by Jackson Gregory"
18961,"The Craft of Fiction by Percy Lubbock"
19040,"Takáts Sándor Szalai Barkóczy Krisztina 1671-17"
19057,"Red-Robin by Jane Abbott"
19078,"The Red Book of Heroes by Mrs. Lang"
19253,"A Compilation on Bahá'í Education"
34004,"Yolanda of Cyprus by Cale Young Rice"
19277,"Messages to America by Effendi Shoghi"
19447,"Morals and Dogma of the Ancient and Accepted Scott"
19454,"La mort de Brute et de Porcie"
19508,"A Modest Proposal by Jonathan Swift"
19512,"Kate Danton, or, Captain Danton's Daughters"
19717,"The Bostonians, Vol. I (of II) by Henry James"
19739,"Modern American Prose Selections"
19819,"Milton's Comus by John Milton"
19892,"The Silver Crown by Laura Elizabeth Howe Richards"
20012,"The Hawarden Visitors' Hand-Book by Gladstone"
19522,"Tom Slade at Temple Camp by Percy Keese Fitzhugh"
19473,"Now or Never by Oliver Optic"
19722,"A Child's Garden of Verses by Stevenson"
19962,"Piccaninnies by Isabel M.  Peacocke"
20067,"Zuñi Fetiches by Frank Hamilton Cushing"
20093,"The American Missionary — Volume 50, No. 4, Apri"
20225,"The Story of a Play by William Dean Howells"
20483,"Artillery Through the Ages by Albert C. Manucy"
20486,"Tiverton Tales by Alice Brown"
20600,"The Card, a Story of Adventure in the Five Towns"
20704,"Punch, or the London Charivari, Volume 104, Januar"
20706,"Reisherinneringen van een bestuursambtenaar in Zui"
20711,"Daily Thoughts by Charles Kingsley"
20115,"A Short History of the 6th Division"
20843,"An Estimate of the Value and Influence of Works of"
21090,"Brief History of English and American Literature"
21107,"On Board the Esmeralda by John C.  Hutcheson"
21258,"Devil-Worship in France by Arthur Edward Waite"
21305,"A Dash from Diamond City by George Manville Fenn"
21491,"The Trapper's Son by William Henry Giles Kingston"
21666,"Uncle Rutherford's Nieces by Joanna H.  Mathews"
21834,"The Black Colonel by James Milne"
21849,"The 'Mind the Paint' Girl by Pinero"
20763,"Carpentry for Boys by James Slough Zerbe"
21797,"A Sailor's Lass by Emma Leslie"
22003,"The First Four Books of Xenophon's Anabasis"
22093,"The Sagas of Olaf Tryggvason and of Harald The Tyr"
22128,"Bessie Costrell by Mrs. Humphry Ward"
22195,"Little Tora, The Swedish Schoolmistress and Other"
22339,"Notes and Queries, Number 66, February 1, 1851"
22408,"Chatterbox Stories of Natural History by Anonymous"
22878,"Lavengro by George Henry Borrow"
22955,"The Mistakes of Jesus by William Floyd"
22171,"The Radiant Shell by Paul Ernst"
22738,"Zweierlei Denken by August Büttner"
23109,"Improvisos de Bocage by Bocage"
23234,"Semiramis and Other Plays by Olive Tilford Dargan"
23296,"The Fighting Shepherdess by Caroline Lockhart"
23606,"The Man Next Door by Emerson Hough"
23618,"Gutenberg by Louis Figuier"
23648,"Gaspar the Gaucho by Mayne Reid"
23703,"The Parthenon By Way Of Papendrecht by Smith"
23906,"西廂記 by Shifu fl. 1295-1307 Wang"
23927,"A Tame Surrender, A Story of The Chicago Strike"
23939,"La fille de Dosia by Henry Gréville"
24242,"Broken Bread by Thomas Champness"
24243,"Six mois dans les Montagnes-Rocheuses by Beaugrand"
24305,"Suzanne Normis by Henry Gréville"
24343,"Chambers's Edinburgh Journal, No. 462 by Various"
24381,"Vapaaviikolla by Arvi Karisto"
24500,"Shakespeare's Lost Years in London, 1586-1592"
24684,"Science and Morals and Other Essays by Windle"
24730,"Daniel Boone by Katharine Elliott Wilkie"
